model_name,model_id,role,candidate_id,sample_id,key_run,label,plaintext_top_1,plaintext_top_2,ckks_top_1,top_two_gap,pairwise_decision_budget,pairwise_observed_error,minimum_cap_required,margin_utilization_cap,certifiable,plaintext_tie,argmax_flip,reserve_policy_pass,reserve_policy_rejection,gap_bin,plaintext_logits,ckks_logits,per_logit_absolute_error
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63578,2,2,2,7,2,7.0405331562706737,3.5202665781353368,2.8814980132851886e-05,4.0927269985494962e-06,0.5,true,false,false,true,false,1,"[0.5855758175555719,-0.8128554900431227,8.694003940258487,-3.948002024076237,-12.953938554854634,-12.686174928752877,-2.55254501798214,1.6534707839878127,-0.6160815290393868,-15.194293568557361]","[0.585567254796201,-0.8128533877041197,8.693991655083948,-3.9479743114721426,-12.953925363747821,-12.686170860811835,-2.5525582029034175,1.6534873137934074,-0.6160663436593898,-15.194283573703272]","[8.562759370889239e-06,2.1023390029961675e-06,1.2285174538106958e-05,2.771260409417664e-05,1.3191106813081888e-05,4.06794104179653e-06,1.318492127744264e-05,1.652980559474493e-05,1.5185379997006976e-05,9.994854089256933e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63578,3,2,2,7,2,7.0405331562706737,3.5202665781353368,2.8941178913610699e-05,4.1106516042516108e-06,0.5,true,false,false,true,false,1,"[0.5855758175555719,-0.8128554900431227,8.694003940258487,-3.948002024076237,-12.953938554854634,-12.686174928752877,-2.55254501798214,1.6534707839878127,-0.6160815290393868,-15.194293568557361]","[0.5855784885071964,-0.8128866830224509,8.694010396503,-3.9479983681235202,-12.95392244652895,-12.686166637324941,-2.552553464182189,1.653493268922213,-0.6160770555718512,-15.19426914004765]","[2.6709516245393417e-06,3.119297932818732e-05,6.456244513231013e-06,3.655952716563604e-06,1.610832568488263e-05,8.291427935347429e-06,8.446200049139208e-06,2.2484934400379686e-05,4.473467535626163e-06,2.442850971107191e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63581,1,0,0,9,0,18.387314567812361,9.1936572839061803,4.7507383319711494e-05,2.5837042785396642e-06,0.5,true,false,false,true,false,4,"[24.959718327828124,-14.114083415580463,4.856940073102903,-17.61212119157488,-9.201752219292917,-26.531714261845483,1.2215452755208636,2.236826830102363,-9.621030694353035,6.572403760015764]","[24.959718658783792,-14.114041204848924,4.856960832130329,-17.612131564624967,-9.201767723643357,-26.531731631350905,1.2215286351580419,2.2368512430812872,-9.621008689116866,6.572356583588112]","[3.309556682040693e-07,4.2210731539427115e-05,2.075902742593172e-05,1.0373050088219316e-05,1.550435043995435e-05,1.7369505421527265e-05,1.6640362821673804e-05,2.441297892419314e-05,2.200523616835426e-05,4.7176427651507424e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63581,2,0,0,9,0,18.387314567812361,9.1936572839061803,7.6350256419388529e-05,4.152333182630286e-06,0.5,true,false,false,true,false,4,"[24.959718327828124,-14.114083415580463,4.856940073102903,-17.61212119157488,-9.201752219292917,-26.531714261845483,1.2215452755208636,2.236826830102363,-9.621030694353035,6.572403760015764]","[24.959666763178518,-14.114117644729454,4.856942656358998,-17.612066705699025,-9.20176482224591,-26.531677573893294,1.2215234316118826,2.2367869611902655,-9.6209429560076,6.5723789744089505]","[5.15646496062061e-05,3.4229148990760905e-05,2.5832560952565586e-06,5.4485875853771404e-05,1.260295299232439e-05,3.668795218914056e-05,2.184390898096744e-05,3.986891209750709e-05,8.773834543518433e-05,2.4785606813182426e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63581,3,0,0,9,0,18.387314567812361,9.1936572839061803,1.7666800416371586e-05,2.1744101805838166e-06,0.5,true,false,false,true,false,4,"[24.959718327828124,-14.114083415580463,4.856940073102903,-17.61212119157488,-9.201752219292917,-26.531714261845483,1.2215452755208636,2.236826830102363,-9.621030694353035,6.572403760015764]","[24.959734859957614,-14.114097910940593,4.85692136054154,-17.61212222788366,-9.201745989260942,-26.531672892563464,1.2215803599165276,2.236801686655313,-9.62104333895913,6.572402625344837]","[1.6532129489377212e-05,1.4495360129984647e-05,1.8712561363543045e-05,1.0363087810105753e-06,6.230031974752137e-06,4.136928201958767e-05,3.508439566402011e-05,2.51434470501799e-05,1.2644606094625033e-05,1.1346709269943744e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63611,1,2,2,3,2,26.573986552456493,13.286993276228246,5.9176830445650808e-05,2.2268706401592016e-06,0.5,true,false,false,true,false,5,"[-6.063948093863927,-10.869187821424752,38.90788228565681,12.333895733200318,-72.4847147942237,-18.25827861629098,-20.129173536890242,2.923460017030085,10.110689499439063,-31.563889367020575]","[-6.063928358031422,-10.869208287156553,38.90790340033954,12.333933795348033,-72.48480928009153,-18.25829315576972,-20.12917780448837,2.9234711772747266,10.110702252249432,-31.56388579256207]","[1.9735832505141104e-05,2.0465731800811682e-05,2.1114682731138146e-05,3.806214771451266e-05,9.448586781957147e-05,1.453947874097139e-05,4.267598129104044e-06,1.1160244641761352e-05,1.2752810368610312e-05,3.5744585069608092e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63611,2,2,2,3,2,26.573986552456493,13.286993276228246,6.7585499792244264e-05,2.5432954765304747e-06,0.5,true,false,false,true,false,5,"[-6.063948093863927,-10.869187821424752,38.90788228565681,12.333895733200318,-72.4847147942237,-18.25827861629098,-20.129173536890242,2.923460017030085,10.110689499439063,-31.563889367020575]","[-6.0639395562135885,-10.869176629386445,38.90784480287563,12.333865630481707,-72.48467864180923,-18.258262895375395,-20.129129513308158,2.923415180750612,10.110696446800771,-31.56385992920284]","[8.537650338702463e-06,1.119203830768356e-05,3.748278118109738e-05,3.0102718611146884e-05,3.6152414480739026e-05,1.5720915584438444e-05,4.4023582084662394e-05,4.483627947271529e-05,6.947361708142807e-06,2.9437817733679594e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63611,3,2,2,3,2,26.573986552456493,13.286993276228246,2.0619403212407406e-05,9.0825318140689361e-07,0.5,true,false,false,true,false,5,"[-6.063948093863927,-10.869187821424752,38.90788228565681,12.333895733200318,-72.4847147942237,-18.25827861629098,-20.129173536890242,2.923460017030085,10.110689499439063,-31.563889367020575]","[-6.063936171575241,-10.869221840482624,38.907871094532396,12.33388630492152,-72.48472778122482,-18.25828909490623,-20.129188429140825,2.923473462277606,10.110686578643467,-31.563883916186455]","[1.192228868607259e-05,3.401905787114856e-05,1.1191124414722253e-05,9.428278797685152e-06,1.2987001113629049e-05,1.0478615251940937e-05,1.4892250582931865e-05,1.3445247521115533e-05,2.9207955964949406e-06,5.450834120068748e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63619,1,5,5,3,5,16.77379138544946,8.38689569272473,4.1070747227145432e-05,2.448507095585589e-06,0.5,true,false,false,true,false,4,"[-11.10177797148181,-19.778994713209155,-13.61852916085782,2.4498965121199134,-27.987151860757418,19.223687897569373,-15.291676414684217,-21.72380349931335,-6.708888899780111,-9.374952054397875]","[-11.101757769142651,-19.77895824956348,-13.61852221003538,2.4498635269210274,-27.987142581136077,19.223679812021032,-15.2916332207717,-21.723748973922902,-6.708905814224923,-9.37492186489428]","[2.0202339159780536e-05,3.646364567444493e-05,6.950822440288107e-06,3.2985198886059663e-05,9.27962134156246e-06,8.085548341085769e-06,4.319391251605964e-05,5.4525390449811084e-05,1.691444481188853e-05,3.0189503595678957e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63619,2,5,5,3,5,16.77379138544946,8.38689569272473,3.926809614096527e-05,3.2753573867896708e-06,0.5,true,false,false,true,false,4,"[-11.10177797148181,-19.778994713209155,-13.61852916085782,2.4498965121199134,-27.987151860757418,19.223687897569373,-15.291676414684217,-21.72380349931335,-6.708888899780111,-9.374952054397875]","[-11.101811212466263,-19.778887339915364,-13.618467913472053,2.4498715695018136,-27.987099967892426,19.223673572091332,-15.291655971891037,-21.723784609890274,-6.708884689513173,-9.374872709109297]","[3.324098445212087e-05,0.00010737329379040261,6.124738576751554e-05,2.4942618099821345e-05,5.1892864991742726e-05,1.4325478041143924e-05,2.0442793179142882e-05,1.8889423078150003e-05,4.21026693775417e-06,7.93452885776702e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63619,3,5,5,3,5,16.77379138544946,8.38689569272473,8.5408847508183783e-05,5.0918033702429539e-06,0.5,true,false,false,true,false,4,"[-11.10177797148181,-19.778994713209155,-13.61852916085782,2.4498965121199134,-27.987151860757418,19.223687897569373,-15.291676414684217,-21.72380349931335,-6.708888899780111,-9.374952054397875]","[-11.101757415242709,-19.779040033827187,-13.618587214205405,2.4499144615513915,-27.987202410969953,19.223755356985404,-15.291702217725684,-21.723816968831244,-6.708836979393299,-9.374882286394554]","[2.0556239102020868e-05,4.532061803175225e-05,5.80533475851297e-05,1.794943147803707e-05,5.055021253497216e-05,6.745941603014671e-05,2.580304146704293e-05,1.3469517892161775e-05,5.192038681212097e-05,6.976800332125777e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63661,1,2,2,0,2,9.1043347589766626,4.5521673794883313,5.3609376556296162e-06,2.007852129803092e-06,0.5,true,false,false,true,false,2,"[-0.0857603869643101,-13.713817157652059,9.018574372012353,-1.3868261533783968,-9.170525139355371,-11.716400801345896,-4.166559264331898,-5.034903249010763,-4.043583924586468,-7.227913426792055]","[-0.08576205808520249,-13.713812267470665,9.01857068219559,-1.3868194883164655,-9.17051053234297,-11.716397044715478,-4.166543728846099,-5.034920212247841,-4.04360646165206,-7.2279279785502215]","[1.6711208923880783e-06,4.890181394046067e-06,3.689816763241538e-06,6.665061931254712e-06,1.4607012401413044e-05,3.7566304182945487e-06,1.5535485799134108e-05,1.6963237078115867e-05,2.2537065592409533e-05,1.4551758166447826e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63661,2,2,2,0,2,9.1043347589766626,4.5521673794883313,6.414074846278206e-05,7.0450779942533172e-06,0.5,true,false,false,true,false,2,"[-0.0857603869643101,-13.713817157652059,9.018574372012353,-1.3868261533783968,-9.170525139355371,-11.716400801345896,-4.166559264331898,-5.034903249010763,-4.043583924586468,-7.227913426792055]","[-0.08578963709608728,-13.713787656592313,9.018609262629038,-1.386822694961427,-9.170513324952548,-11.716424703879861,-4.166507773140414,-5.034892443803638,-4.043618129971662,-7.227905410411344]","[2.9250131777180943e-05,2.9501059746195324e-05,3.489061668560112e-05,3.4584169696927347e-06,1.1814402823162595e-05,2.3902533964559325e-05,5.1491191483954424e-05,1.0805207124597871e-05,3.4205385194496785e-05,8.01638071123989e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63661,3,2,2,0,2,9.1043347589766626,4.5521673794883313,1.297826569887639e-05,3.4035215022370879e-06,0.5,true,false,false,true,false,2,"[-0.0857603869643101,-13.713817157652059,9.018574372012353,-1.3868261533783968,-9.170525139355371,-11.716400801345896,-4.166559264331898,-5.034903249010763,-4.043583924586468,-7.227913426792055]","[-0.08575221031768512,-13.71385383864994,9.018569570393279,-1.3868006542153586,-9.17058224472759,-11.716417249576905,-4.166569619806005,-5.0349067168348345,-4.043573072796498,-7.227881801993126]","[8.176646624974415e-06,3.6680997880012e-05,4.801619073901975e-06,2.5499163038178452e-05,5.710537221936818e-05,1.644823100832582e-05,1.0355474106660267e-05,3.4678240714569597e-06,1.0851789969734682e-05,3.1624798928930886e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63711,1,9,9,4,9,11.75578888846262,5.8778944442313099,5.4016459744232748e-05,4.8657187561976125e-06,0.5,true,false,false,true,false,3,"[-19.249184469027377,-10.156055060548107,-14.485424806193302,0.45864357737156014,11.575280805168168,-13.386344155952202,-22.382398978564137,2.6701662494290694,-6.357738784276514,23.331069693630788]","[-19.24915006453486,-10.156052966534155,-14.485459196232696,0.4587239003689244,11.575303853832523,-13.386346471699479,-22.382327424547952,2.6701648396417856,-6.357719260238725,23.3310387258354]","[3.440449251712607e-05,2.09401395245834e-06,3.439003939398333e-05,8.032299736426829e-05,2.3048664354874404e-05,2.315747277492619e-06,7.155401618419432e-05,1.409787283801478e-06,1.952403778915368e-05,3.0967795389358344e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63711,2,9,9,4,9,11.75578888846262,5.8778944442313099,0.00015574516586625009,1.3248380635611932e-05,0.5,true,false,false,true,false,3,"[-19.249184469027377,-10.156055060548107,-14.485424806193302,0.45864357737156014,11.575280805168168,-13.386344155952202,-22.382398978564137,2.6701662494290694,-6.357738784276514,23.331069693630788]","[-19.24924363761248,-10.156078970413262,-14.485481537865486,0.4586943809449018,11.575358668007242,-13.386408901444035,-22.38250403386278,2.6702152747397885,-6.357849403675834,23.33114757595758]","[5.916858510346401e-05,2.3909865154436716e-05,5.673167218311903e-05,5.0803573341640096e-05,7.78628390740721e-05,6.474549183366207e-05,0.00010505529864346386,4.9025310719041926e-05,0.00011061939931966691,7.788232679217799e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63711,3,9,9,4,9,11.75578888846262,5.8778944442313099,4.0257920781883172e-05,3.4245188616302176e-06,0.5,true,false,false,true,false,3,"[-19.249184469027377,-10.156055060548107,-14.485424806193302,0.45864357737156014,11.575280805168168,-13.386344155952202,-22.382398978564137,2.6701662494290694,-6.357738784276514,23.331069693630788]","[-19.249153737800192,-10.156030482071092,-14.485413030557126,0.45863169898618167,11.57528437466727,-13.386339659237578,-22.38236277055681,2.6701578450814605,-6.357726885804593,23.331033005209108]","[3.0731227184332965e-05,2.4578477015424482e-05,1.1775636176380999e-05,1.1878385378472078e-05,3.569499101629958e-06,4.496714623769549e-06,3.620800732662133e-05,8.404347608959029e-06,1.1898471921512055e-05,3.6688421680253214e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63731,1,2,2,3,2,30.241615532030671,15.120807766015336,6.584390842334642e-05,3.4101662518923086e-06,0.5,true,false,false,true,false,5,"[-10.490980120399774,-23.794540097419635,26.062972342314005,-4.178643189716667,-17.884938291020212,-20.74699636097513,-16.3777323368571,-8.311836534865968,-7.560431210672272,-9.875200840910765]","[-10.49103430176558,-23.794567798316283,26.0630199870795,-4.178661388859596,-17.88496652080931,-20.746953741403583,-16.37776905137072,-8.31190200197451,-7.560451819251828,-9.875275751290614]","[5.418136580637167e-05,2.7700896648497064e-05,4.7644765494680996e-05,1.8199142928665424e-05,2.8229789098332958e-05,4.261957154483298e-05,3.671451361952904e-05,6.546710854138382e-05,2.060857955576978e-05,7.491037984941329e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63731,2,2,2,3,2,30.241615532030671,15.120807766015336,0.00012675642846016189,4.1914569122772788e-06,0.5,true,false,false,true,false,5,"[-10.490980120399774,-23.794540097419635,26.062972342314005,-4.178643189716667,-17.884938291020212,-20.74699636097513,-16.3777323368571,-8.311836534865968,-7.560431210672272,-9.875200840910765]","[-10.490962436318032,-23.794532708636407,26.063018602234877,-4.178723686224256,-17.884877832843227,-20.74698189974602,-16.377661463514002,-8.311804216952247,-7.560458694599482,-9.87520084684946]","[1.7684081742075364e-05,7.388783227924023e-06,4.625992087170516e-05,8.049650758845672e-05,6.045817698563383e-05,1.4461229106643714e-05,7.087334309829885e-05,3.231791372115822e-05,2.7483927209637216e-05,5.9386948692008446e-09]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63731,3,2,2,3,2,30.241615532030671,15.120807766015336,1.6836482963356048e-06,6.5387467885188236e-08,0.5,true,false,false,true,false,5,"[-10.490980120399774,-23.794540097419635,26.062972342314005,-4.178643189716667,-17.884938291020212,-20.74699636097513,-16.3777323368571,-8.311836534865968,-7.560431210672272,-9.875200840910765]","[-10.490979848049447,-23.794540475443625,26.06297343072952,-4.178642594483887,-17.884937260741232,-20.746996628457843,-16.377731117591566,-8.311836000412288,-7.560432320805976,-9.875201744226349]","[2.72350327179538e-07,3.7802399077691007e-07,1.0884155159374131e-06,5.952327803981916e-07,1.0302789803517953e-06,2.6748271508836297e-07,1.2192655347575965e-06,5.344536795348631e-07,1.110133704074201e-06,9.033155841109419e-07]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63736,1,7,7,9,7,9.2176304304652099,4.608815215232605,0.00015746868114274726,1.7988985750306215e-05,0.5,true,false,false,true,false,2,"[-9.040629779124808,-0.1796843321416494,-1.639669449382627,-3.045756359203296,-15.138744027220815,-8.624110819921949,-14.396552380916168,10.158696193110407,-3.790732429642723,0.9410657626451977]","[-9.040657503234943,-0.17977402457038924,-1.6396478782524144,-3.0455794442376813,-15.138735724374602,-8.624221042001182,-14.396622138752882,10.158635573367217,-3.79071988691394,0.9411626115831508]","[2.772411013474141e-05,8.96924287398515e-05,2.157113021250545e-05,0.00017691496561456077,8.30284621322619e-06,0.00011022207923261362,6.975783671414604e-05,6.0619743189604947e-05,1.2542728783149215e-05,9.684893795314231e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_63736,2,7,7,9,7,9.2176304304652099,4.608815215232605,4.8764086240993265e-05,7.212127051327573e-06,0.5,true,false,false,true,false,2,"[-9.040629779124808,-0.1796843321416494,-1.639669449382627,-3.045756359203296,-15.138744027220815,-8.624110819921949,-14.396552380916168,10.158696193110407,-3.790732429642723,0.9410657626451977]","[-9.040619915292071,-0.17963778148432658,-1.639714416233531,-3.0457573751667386,-15.138685630888737,-8.624137325425183,-14.396534607965487,10.158668182053876,-3.7906961815707847,0.9410865156749084]","[9.863832737266875e-06,4.6550657322813604e-05,4.496685090416008e-05,1.0159634427076014e-06,5.839633207749273e-05,2.650550323402001e-05,1.777295068094986e-05,2.8011056530274914e-05,3.624807193824964e-05,2.075302971071835e-05]"
